,date,site,count,name,latitude,longitude,installationdate
30166,2020-05-28,100010019,3343.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30167,2020-05-28,100010022,1465.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30168,2020-05-28,100047029,3479.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30169,2020-05-28,100057316,3249.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30170,2020-05-28,100057319,1607.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30171,2020-05-28,100057320,1302.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30172,2020-05-28,100062893,3479.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30173,2020-05-29,100009425,3108.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30174,2020-05-29,100009426,278.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30175,2020-05-29,100009427,6564.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30176,2020-05-29,100009428,5579.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30177,2020-05-29,100010017,293.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30178,2020-05-29,100010018,2581.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30179,2020-05-29,100010019,3921.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30180,2020-05-29,100010022,1682.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30181,2020-05-29,100047029,4035.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30182,2020-05-29,100057316,3457.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30183,2020-05-29,100057319,1764.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30184,2020-05-29,100057320,1435.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30185,2020-05-29,100062893,4035.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30186,2020-05-30,100009425,6273.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30187,2020-05-30,100009426,536.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30188,2020-05-30,100009427,9997.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30189,2020-05-30,100009428,7137.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30190,2020-05-30,100010017,409.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30191,2020-05-30,100010018,4857.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30192,2020-05-30,100010019,7059.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30193,2020-05-30,100010022,3214.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30194,2020-05-30,100047029,6656.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30195,2020-05-30,100057316,4305.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30196,2020-05-30,100057319,1912.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30197,2020-05-30,100057320,1576.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30198,2020-05-30,100062893,6656.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30199,2020-05-31,100009425,4793.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30200,2020-05-31,100009426,497.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30201,2020-05-31,100009427,9507.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30202,2020-05-31,100009428,6633.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30203,2020-05-31,100010017,375.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30204,2020-05-31,100010018,4808.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30205,2020-05-31,100010019,6672.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30206,2020-05-31,100010022,3240.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30207,2020-05-31,100047029,6440.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30208,2020-05-31,100057316,4328.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30209,2020-05-31,100057319,1841.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30210,2020-05-31,100057320,1553.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30211,2020-05-31,100062893,6440.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30212,2020-06-01,100009425,2670.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30213,2020-06-01,100009426,377.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30214,2020-06-01,100009427,7230.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30215,2020-06-01,100009428,5640.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30216,2020-06-01,100010017,386.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30217,2020-06-01,100010018,2326.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30218,2020-06-01,100010019,3513.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30219,2020-06-01,100010022,1714.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30220,2020-06-01,100047029,4259.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30221,2020-06-01,100057316,3262.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30222,2020-06-01,100057319,1468.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30223,2020-06-01,100057320,1247.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30224,2020-06-01,100062893,4259.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30225,2020-06-02,100009425,2675.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30226,2020-06-02,100009426,358.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30227,2020-06-02,100009427,8842.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30228,2020-06-02,100009428,5514.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30229,2020-06-02,100010017,311.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30230,2020-06-02,100010018,2110.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30231,2020-06-02,100010019,3244.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30232,2020-06-02,100010022,1970.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30233,2020-06-02,100047029,4942.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30234,2020-06-02,100057316,3175.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30235,2020-06-02,100057319,1513.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30236,2020-06-02,100057320,1226.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30237,2020-06-02,100062893,4942.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30238,2020-06-03,100009425,2384.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30239,2020-06-03,100009426,151.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30240,2020-06-03,100009427,4631.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30241,2020-06-03,100009428,4478.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30242,2020-06-03,100010017,308.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30243,2020-06-03,100010018,1882.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30244,2020-06-03,100010019,2917.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30245,2020-06-03,100010022,919.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30246,2020-06-03,100047029,2733.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30247,2020-06-03,100057316,2463.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30248,2020-06-03,100057319,1335.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30249,2020-06-03,100057320,1106.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30250,2020-06-03,100062893,2733.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30251,2020-06-04,100009425,3407.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30252,2020-06-04,100009426,315.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30253,2020-06-04,100009427,6744.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30254,2020-06-04,100009428,6085.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30255,2020-06-04,100010017,371.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30256,2020-06-04,100010018,2779.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30257,2020-06-04,100010019,4338.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30258,2020-06-04,100010022,1477.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30259,2020-06-04,100047029,4499.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30260,2020-06-04,100057316,3033.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30261,2020-06-04,100057319,1574.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30262,2020-06-04,100057320,1339.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30263,2020-06-04,100062893,4499.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30264,2020-06-05,100009425,2408.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30265,2020-06-05,100009426,153.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30266,2020-06-05,100009427,4115.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30267,2020-06-05,100009428,3962.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30268,2020-06-05,100010017,284.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30269,2020-06-05,100010018,1552.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30270,2020-06-05,100010019,2541.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30271,2020-06-05,100010022,839.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30272,2020-06-05,100047029,2583.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30273,2020-06-05,100057316,2500.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30274,2020-06-05,100057319,1579.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30275,2020-06-05,100057320,1342.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30276,2020-06-05,100062893,2583.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30277,2020-06-06,100009425,5499.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30278,2020-06-06,100009426,634.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30279,2020-06-06,100009427,8877.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30280,2020-06-06,100009428,6038.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30281,2020-06-06,100010017,335.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30282,2020-06-06,100010018,3691.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30283,2020-06-06,100010019,5529.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30284,2020-06-06,100010022,2442.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30285,2020-06-06,100047029,6439.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30286,2020-06-06,100057316,3588.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30287,2020-06-06,100057319,1667.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30288,2020-06-06,100057320,1501.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30289,2020-06-06,100062893,6439.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30290,2020-06-07,100009425,5182.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30291,2020-06-07,100009426,473.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30292,2020-06-07,100009427,9347.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30293,2020-06-07,100009428,6814.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30294,2020-06-07,100010017,415.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30295,2020-06-07,100010018,5423.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30296,2020-06-07,100010019,7414.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30297,2020-06-07,100010022,2888.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30298,2020-06-07,100047029,6426.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30299,2020-06-07,100057316,3619.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30300,2020-06-07,100057319,1958.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30301,2020-06-07,100057320,1571.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30302,2020-06-07,100062893,6426.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30303,2020-06-08,100009425,3769.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30304,2020-06-08,100009426,381.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30305,2020-06-08,100009427,7640.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30306,2020-06-08,100009428,6582.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30307,2020-06-08,100010017,412.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30308,2020-06-08,100010018,2909.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30309,2020-06-08,100010019,4849.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30310,2020-06-08,100010022,2007.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30311,2020-06-08,100047029,4909.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30312,2020-06-08,100057316,3343.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30313,2020-06-08,100057319,1726.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30314,2020-06-08,100057320,1349.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30315,2020-06-08,100062893,4909.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30316,2020-06-09,100009425,3508.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30317,2020-06-09,100009426,343.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30318,2020-06-09,100009427,7949.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30319,2020-06-09,100009428,6917.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30320,2020-06-09,100010017,509.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30321,2020-06-09,100010018,3191.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30322,2020-06-09,100010019,4819.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30323,2020-06-09,100010022,2148.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30324,2020-06-09,100047029,4980.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30325,2020-06-09,100057316,3590.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30326,2020-06-09,100057319,1751.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30327,2020-06-09,100057320,1510.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30328,2020-06-09,100062893,4980.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30329,2020-06-10,100009425,3868.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30330,2020-06-10,100009426,353.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30331,2020-06-10,100009427,8245.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30332,2020-06-10,100009428,7136.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30333,2020-06-10,100010017,532.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30334,2020-06-10,100010018,3346.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30335,2020-06-10,100010019,5315.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30336,2020-06-10,100010022,1926.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30337,2020-06-10,100047029,5403.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30338,2020-06-10,100057316,3709.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30339,2020-06-10,100057319,1821.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30340,2020-06-10,100057320,1478.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30341,2020-06-10,100062893,5403.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30342,2020-06-11,100009425,2269.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30343,2020-06-11,100009426,186.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30344,2020-06-11,100009427,5114.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30345,2020-06-11,100009428,4761.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
30346,2020-06-11,100010017,338.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
30347,2020-06-11,100010018,1899.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
30348,2020-06-11,100010019,3089.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
30349,2020-06-11,100010022,1001.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
30350,2020-06-11,100047029,3028.0,Manhattan Bridge Display Bike Counter,40.7156,-73.99475,2018-06-01
30351,2020-06-11,100057316,3002.0,8th Ave at 50th St.,40.76234843823216,-73.98612032425785,2018-06-14
30352,2020-06-11,100057319,1638.0,Amsterdam Ave at 86th St.,40.787745,-73.975021,2019-10-24
30353,2020-06-11,100057320,1322.0,Columbus Ave at 86th St.,40.787745,-73.975021,2019-10-24
30354,2020-06-11,100062893,3028.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
30355,2020-06-12,100009425,4347.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
30356,2020-06-12,100009426,367.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
30357,2020-06-12,100009427,9242.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
30358,2020-06-12,100009428,7420.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
